tab_code,表章項目,cat01_code,男女別,cat02_code,人口,cat03_code,年齢5歳階級,area_code,全国,time_code,時間軸（月）,unit,value,annotation
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2017000707,2017年7月,千人,1560,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2017000808,2017年8月,千人,1564,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2017000909,2017年9月,千人,1571,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2017001010,2017年10月,千人,1579,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2017001111,2017年11月,千人,1587,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2017001212,2017年12月,千人,1594,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2018000101,2018年1月,千人,1593,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2018000202,2018年2月,千人,1609,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2018000303,2018年3月,千人,1619,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2018000404,2018年4月,千人,1637,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2018000505,2018年5月,千人,1640,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2018000606,2018年6月,千人,1644,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2018000707,2018年7月,千人,1649,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2018000808,2018年8月,千人,1656,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2018000909,2018年9月,千人,1663,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2018001010,2018年10月,千人,1671,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2018001111,2018年11月,千人,1680,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2018001212,2018年12月,千人,1689,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2019000101,2019年1月,千人,1690,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2019000202,2019年2月,千人,1706,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2019000303,2019年3月,千人,1717,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2019000404,2019年4月,千人,1735,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2019000505,2019年5月,千人,1739,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2019000606,2019年6月,千人,1742,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2019000707,2019年7月,千人,1746,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2019000808,2019年8月,千人,1749,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2019000909,2019年9月,千人,1753,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2019001010,2019年10月,千人,1758,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2019001111,2019年11月,千人,1763,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2019001212,2019年12月,千人,1769,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2020000101,2020年1月,千人,1770,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2020000202,2020年2月,千人,1784,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2020000303,2020年3月,千人,1794,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2020000404,2020年4月,千人,1810,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2020000505,2020年5月,千人,1814,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2020000606,2020年6月,千人,1816,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2020000707,2020年7月,千人,1819,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2020000808,2020年8月,千人,1824,
1,人口,0,男女計,2,日本人人口,1019,90～94歳,0,全国,2020000909,2020年9月,千人,1830,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2015001010,2015年10月,千人,361,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2015001111,2015年11月,千人,362,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2015001212,2015年12月,千人,364,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2016000101,2016年1月,千人,363,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2016000202,2016年2月,千人,370,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2016000303,2016年3月,千人,373,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2016000404,2016年4月,千人,380,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2016000505,2016年5月,千人,380,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2016000606,2016年6月,千人,380,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2016000707,2016年7月,千人,379,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2016000808,2016年8月,千人,380,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2016000909,2016年9月,千人,381,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2016001010,2016年10月,千人,382,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2016001111,2016年11月,千人,385,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2016001212,2016年12月,千人,388,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2017000101,2017年1月,千人,387,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2017000202,2017年2月,千人,393,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2017000303,2017年3月,千人,397,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2017000404,2017年4月,千人,403,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2017000505,2017年5月,千人,403,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2017000606,2017年6月,千人,402,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2017000707,2017年7月,千人,402,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2017000808,2017年8月,千人,402,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2017000909,2017年9月,千人,403,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2017001010,2017年10月,千人,404,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2017001111,2017年11月,千人,407,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2017001212,2017年12月,千人,410,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2018000101,2018年1月,千人,409,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2018000202,2018年2月,千人,418,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2018000303,2018年3月,千人,423,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2018000404,2018年4月,千人,432,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2018000505,2018年5月,千人,433,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2018000606,2018年6月,千人,433,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2018000707,2018年7月,千人,434,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2018000808,2018年8月,千人,435,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2018000909,2018年9月,千人,437,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2018001010,2018年10月,千人,439,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2018001111,2018年11月,千人,443,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2018001212,2018年12月,千人,448,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2019000101,2019年1月,千人,449,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2019000202,2019年2月,千人,458,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2019000303,2019年3月,千人,465,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2019000404,2019年4月,千人,474,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2019000505,2019年5月,千人,473,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2019000606,2019年6月,千人,473,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2019000707,2019年7月,千人,473,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2019000808,2019年8月,千人,474,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2019000909,2019年9月,千人,476,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2019001010,2019年10月,千人,478,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2019001111,2019年11月,千人,484,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2019001212,2019年12月,千人,487,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2020000101,2020年1月,千人,488,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2020000202,2020年2月,千人,498,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2020000303,2020年3月,千人,505,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2020000404,2020年4月,千人,514,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2020000505,2020年5月,千人,515,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2020000606,2020年6月,千人,517,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2020000707,2020年7月,千人,518,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2020000808,2020年8月,千人,520,
1,人口,0,男女計,2,日本人人口,1020,95～99歳,0,全国,2020000909,2020年9月,千人,522,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2015001010,2015年10月,千人,62,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2015001111,2015年11月,千人,62,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2015001212,2015年12月,千人,63,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2016000101,2016年1月,千人,63,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2016000202,2016年2月,千人,65,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2016000303,2016年3月,千人,66,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2016000404,2016年4月,千人,67,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2016000505,2016年5月,千人,67,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2016000606,2016年6月,千人,66,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2016000707,2016年7月,千人,66,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2016000808,2016年8月,千人,66,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2016000909,2016年9月,千人,66,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2016001010,2016年10月,千人,65,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2016001111,2016年11月,千人,66,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2016001212,2016年12月,千人,66,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2017000101,2017年1月,千人,66,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2017000202,2017年2月,千人,67,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2017000303,2017年3月,千人,68,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2017000404,2017年4月,千人,69,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2017000505,2017年5月,千人,69,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2017000606,2017年6月,千人,69,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2017000707,2017年7月,千人,68,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2017000808,2017年8月,千人,68,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2017000909,2017年9月,千人,67,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2017001010,2017年10月,千人,67,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2017001111,2017年11月,千人,68,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2017001212,2017年12月,千人,68,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2018000101,2018年1月,千人,68,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2018000202,2018年2月,千人,69,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2018000303,2018年3月,千人,70,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2018000404,2018年4月,千人,71,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2018000505,2018年5月,千人,71,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2018000606,2018年6月,千人,70,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2018000707,2018年7月,千人,70,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2018000808,2018年8月,千人,69,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2018000909,2018年9月,千人,69,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2018001010,2018年10月,千人,69,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2018001111,2018年11月,千人,69,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2018001212,2018年12月,千人,69,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2019000101,2019年1月,千人,69,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2019000202,2019年2月,千人,70,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2019000303,2019年3月,千人,71,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2019000404,2019年4月,千人,72,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2019000505,2019年5月,千人,72,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2019000606,2019年6月,千人,72,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2019000707,2019年7月,千人,71,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2019000808,2019年8月,千人,71,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2019000909,2019年9月,千人,70,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2019001010,2019年10月,千人,69,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2019001111,2019年11月,千人,70,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2019001212,2019年12月,千人,71,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2020000101,2020年1月,千人,71,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2020000202,2020年2月,千人,73,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2020000303,2020年3月,千人,75,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2020000404,2020年4月,千人,77,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2020000505,2020年5月,千人,77,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2020000606,2020年6月,千人,77,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2020000707,2020年7月,千人,76,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2020000808,2020年8月,千人,76,
1,人口,0,男女計,2,日本人人口,1021,100歳以上,0,全国,2020000909,2020年9月,千人,76,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2015001010,2015年10月,千人,15785,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2015001111,2015年11月,千人,15767,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2015001212,2015年12月,千人,15752,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2016000101,2016年1月,千人,15758,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2016000202,2016年2月,千人,15727,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2016000303,2016年3月,千人,15716,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2016000404,2016年4月,千人,15717,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2016000505,2016年5月,千人,15692,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2016000606,2016年6月,千人,15676,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2016000707,2016年7月,千人,15679,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2016000808,2016年8月,千人,15673,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2016000909,2016年9月,千人,15627,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2016001010,2016年10月,千人,15609,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2016001111,2016年11月,千人,15587,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2016001212,2016年12月,千人,15571,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2017000101,2017年1月,千人,15576,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2017000202,2017年2月,千人,15546,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2017000303,2017年3月,千人,15527,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2017000404,2017年4月,千人,15524,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2017000505,2017年5月,千人,15497,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2017000606,2017年6月,千人,15482,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2017000707,2017年7月,千人,15484,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2017000808,2017年8月,千人,15473,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2017000909,2017年9月,千人,15428,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2017001010,2017年10月,千人,15410,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2017001111,2017年11月,千人,15391,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2017001212,2017年12月,千人,15379,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2018000101,2018年1月,千人,15385,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2018000202,2018年2月,千人,15352,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2018000303,2018年3月,千人,15337,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2018000404,2018年4月,千人,15333,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2018000505,2018年5月,千人,15306,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2018000606,2018年6月,千人,15292,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2018000707,2018年7月,千人,15294,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2018000808,2018年8月,千人,15285,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2018000909,2018年9月,千人,15241,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2018001010,2018年10月,千人,15221,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2018001111,2018年11月,千人,15203,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2018001212,2018年12月,千人,15191,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2019000101,2019年1月,千人,15194,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2019000202,2019年2月,千人,15159,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2019000303,2019年3月,千人,15137,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2019000404,2019年4月,千人,15124,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2019000505,2019年5月,千人,15095,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2019000606,2019年6月,千人,15082,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2019000707,2019年7月,千人,15082,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2019000808,2019年8月,千人,15071,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2019000909,2019年9月,千人,15024,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2019001010,2019年10月,千人,15003,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2019001111,2019年11月,千人,14984,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2019001212,2019年12月,千人,14964,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2020000101,2020年1月,千人,14967,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2020000202,2020年2月,千人,14934,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2020000303,2020年3月,千人,14917,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2020000404,2020年4月,千人,14903,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2020000505,2020年5月,千人,14892,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2020000606,2020年6月,千人,14876,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2020000707,2020年7月,千人,14863,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2020000808,2020年8月,千人,14849,
1,人口,0,男女計,2,日本人人口,2000,（再掲）15歳未満,0,全国,2020000909,2020年9月,千人,14829,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2015001010,2015年10月,千人,75800,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2015001111,2015年11月,千人,75724,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2015001212,2015年12月,千人,75655,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2016000101,2016年1月,千人,75662,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2016000202,2016年2月,千人,75473,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2016000303,2016年3月,千人,75366,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2016000404,2016年4月,千人,75286,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2016000505,2016年5月,千人,75202,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2016000606,2016年6月,千人,75158,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2016000707,2016年7月,千人,75140,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2016000808,2016年8月,千人,75105,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2016000909,2016年9月,千人,75012,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2016001010,2016年10月,千人,74960,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2016001111,2016年11月,千人,74910,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2016001212,2016年12月,千人,74854,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2017000101,2017年1月,千人,74874,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2017000202,2017年2月,千人,74716,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2017000303,2017年3月,千人,74606,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2017000404,2017年4月,千人,74533,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2017000505,2017年5月,千人,74456,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2017000606,2017年6月,千人,74420,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2017000707,2017年7月,千人,74406,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2017000808,2017年8月,千人,74377,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2017000909,2017年9月,千人,74288,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2017001010,2017年10月,千人,74231,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2017001111,2017年11月,千人,74178,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2017001212,2017年12月,千人,74129,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2018000101,2018年1月,千人,74162,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2018000202,2018年2月,千人,74000,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2018000303,2018年3月,千人,73917,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2018000404,2018年4月,千人,73852,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2018000505,2018年5月,千人,73781,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2018000606,2018年6月,千人,73743,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2018000707,2018年7月,千人,73732,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2018000808,2018年8月,千人,73708,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2018000909,2018年9月,千人,73622,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2018001010,2018年10月,千人,73569,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2018001111,2018年11月,千人,73533,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2018001212,2018年12月,千人,73494,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2019000101,2019年1月,千人,73526,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2019000202,2019年2月,千人,73375,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2019000303,2019年3月,千人,73293,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2019000404,2019年4月,千人,73238,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2019000505,2019年5月,千人,73183,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2019000606,2019年6月,千人,73159,
1,人口,0,男女計,2,日本人人口,1023,（再掲）15～64歳,0,全国,2019000707,2019年7月,千人,73153,
